word,decade,count,appear,topic,ps_articles,ps_words,t20_count,t20_appear,t20_topic,t20_articles,t20_words
report,1990s,373,116,10,643,4529684,3015,1026,51,6242,52955592
report,2000s,472,147,12,868,7141270,3983,1295,74,7266,67070891
report,2010s,1087,306,23,1678,14295950,4890,1644,94,8647,84731684
reports,1980s,174,63,2,584,3177602,2344,790,40,6430,46072214
reports,1990s,251,89,4,643,4529684,2450,870,42,6242,52955592
reports,2000s,419,132,9,868,7141270,3599,1080,79,7266,67070891
reports,2010s,1201,294,24,1678,14295950,4792,1379,84,8647,84731684
represent,1980s,422,169,4,584,3177602,5852,2180,73,6430,46072214
represent,1990s,697,215,10,643,4529684,8085,2439,141,6242,52955592
represent,2000s,1168,317,18,868,7141270,10954,2948,218,7266,67070891
represent,2010s,3244,699,68,1678,14295950,15959,3856,343,8647,84731684
representation,1980s,399,107,6,584,3177602,8683,1495,188,6430,46072214
representation,1990s,1025,178,26,643,4529684,12100,1864,315,6242,52955592
representation,2000s,1131,245,31,868,7141270,14033,2286,359,7266,67070891
representation,2010s,3504,500,95,1678,14295950,19779,2936,475,8647,84731684
representational,1980s,133,24,3,584,3177602,1920,344,49,6430,46072214
representational,1990s,334,83,11,643,4529684,3099,621,94,6242,52955592
representational,2000s,846,122,24,868,7141270,5881,843,154,7266,67070891
representational,2010s,2312,330,65,1678,14295950,8282,1281,215,8647,84731684
representationalism,1980s,50,4,2,584,3177602,155,31,4,6430,46072214
representationalism,1990s,11,8,0,643,4529684,155,47,3,6242,52955592
representationalism,2000s,292,22,9,868,7141270,1019,128,29,7266,67070891
representationalism,2010s,712,81,18,1678,14295950,1711,219,48,8647,84731684
representations,1980s,257,51,6,584,3177602,4324,829,110,6430,46072214
representations,1990s,821,120,19,643,4529684,7138,1160,168,6242,52955592
representations,2000s,743,140,20,868,7141270,7420,1302,197,7266,67070891
representations,2010s,1937,346,50,1678,14295950,10567,1796,261,8647,84731684
represented,1980s,298,149,2,584,3177602,4919,1884,70,6430,46072214
represented,1990s,503,180,8,643,4529684,6123,2012,108,6242,52955592
represented,2000s,871,251,18,868,7141270,8263,2453,142,7266,67070891
represented,2010s,2026,538,49,1678,14295950,10944,3065,226,8647,84731684
representing,1980s,133,77,0,584,3177602,2288,1096,17,6430,46072214
representing,1990s,264,111,2,643,4529684,3093,1327,35,6242,52955592
representing,2000s,450,167,8,868,7141270,4149,1683,61,7266,67070891
representing,2010s,1277,407,24,1678,14295950,6372,2267,89,8647,84731684
represents,1980s,225,126,1,584,3177602,3725,1733,31,6430,46072214
represents,1990s,385,139,5,643,4529684,4645,1903,59,6242,52955592
represents,2000s,742,257,15,868,7141270,6751,2356,117,7266,67070891
represents,2010s,1961,564,36,1678,14295950,9196,3012,163,8647,84731684
reprinted,1980s,182,106,1,584,3177602,2186,1190,7,6430,46072214
reprinted,1990s,274,143,0,643,4529684,2823,1347,17,6242,52955592
reprinted,2000s,621,249,6,868,7141270,3930,1590,34,7266,67070891
reprinted,2010s,509,243,1,1678,14295950,2412,1132,14,8647,84731684
require,1980s,890,336,4,584,3177602,10149,3759,79,6430,46072214
require,1990s,1209,430,11,643,4529684,11714,4051,104,6242,52955592
require,2000s,1782,588,17,868,7141270,14579,4751,176,7266,67070891
require,2010s,3612,1203,37,1678,14295950,19458,6004,246,8647,84731684
required,1980s,943,323,11,584,3177602,10793,3665,127,6430,46072214
required,1990s,1167,397,9,643,4529684,12744,3925,186,6242,52955592
required,2000s,1955,536,34,868,7141270,15272,4564,223,7266,67070891
required,2010s,3786,1111,54,1678,14295950,21326,5812,346,8647,84731684
requirement,1980s,582,181,9,584,3177602,6532,2111,116,6430,46072214
requirement,1990s,756,226,12,643,4529684,7903,2313,148,6242,52955592
requirement,2000s,1259,305,29,868,7141270,9662,2695,192,7266,67070891
requirement,2010s,2641,612,53,1678,14295950,13919,3328,287,8647,84731684
requirements,1980s,204,94,4,584,3177602,3054,1285,34,6430,46072214
requirements,1990s,212,102,1,643,4529684,3707,1309,64,6242,52955592
requirements,2000s,455,172,7,868,7141270,4283,1525,63,7266,67070891
requirements,2010s,1869,381,31,1678,14295950,7759,1973,120,8647,84731684
requires,1980s,1007,350,13,584,3177602,11840,3946,125,6430,46072214
requires,1990s,1367,447,11,643,4529684,14316,4255,204,6242,52955592
requires,2000s,2423,649,45,868,7141270,18857,5160,316,7266,67070891
requires,2010s,5252,1313,97,1678,14295950,26763,6538,515,8647,84731684
research,1980s,228,122,2,584,3177602,6956,2099,128,6430,46072214
research,1990s,486,198,6,643,4529684,7387,2576,110,6242,52955592
research,2000s,878,410,5,868,7141270,10944,3751,133,7266,67070891
research,2010s,3067,987,43,1678,14295950,22998,5592,391,8647,84731684
resemblance,1980s,182,25,2,584,3177602,1406,470,20,6430,46072214
resemblance,1990s,122,45,2,643,4529684,1997,509,41,6242,52955592
resemblance,2000s,246,68,3,868,7141270,2725,629,42,7266,67070891
resemblance,2010s,621,140,11,1678,14295950,3256,691,56,8647,84731684
resources,1980s,241,77,3,584,3177602,4089,1028,73,6430,46072214
resources,1990s,329,135,4,643,4529684,4575,1448,78,6242,52955592
resources,2000s,578,243,6,868,7141270,6652,2059,109,7266,67070891
resources,2010s,1635,572,24,1678,14295950,8463,2816,127,8647,84731684
respect,1980s,1253,340,22,584,3177602,17789,4056,392,6430,46072214
respect,1990s,1839,450,42,643,4529684,21094,4276,490,6242,52955592
respect,2000s,3016,638,66,868,7141270,27842,5108,692,7266,67070891
respect,2010s,6330,1193,167,1678,14295950,33584,6282,829,8647,84731684
respond,1980s,190,102,2,584,3177602,2000,1196,7,6430,46072214
respond,1990s,401,202,1,643,4529684,2872,1621,12,6242,52955592
respond,2000s,596,325,3,868,7141270,4522,2273,28,7266,67070891
respond,2010s,1708,703,14,1678,14295950,7838,3225,76,8647,84731684
response,1980s,764,253,8,584,3177602,7560,2602,104,6430,46072214
response,1990s,1511,387,31,643,4529684,11552,3323,190,6242,52955592
response,2000s,2670,584,65,868,7141270,18397,4290,409,7266,67070891
response,2010s,6708,1227,176,1678,14295950,28791,5783,719,8647,84731684
responses,1980s,255,89,3,584,3177602,2345,975,30,6430,46072214
responses,1990s,358,141,4,643,4529684,3188,1250,37,6242,52955592
responses,2000s,627,246,8,868,7141270,5121,1876,78,7266,67070891
responses,2010s,1821,642,29,1678,14295950,9189,2788,175,8647,84731684
responsibility,1980s,318,60,4,584,3177602,4314,844,98,6430,46072214
responsibility,1990s,783,78,12,643,4529684,5878,798,110,6242,52955592
responsibility,2000s,2124,137,38,868,7141270,10824,1021,212,7266,67070891
responsibility,2010s,5325,334,104,1678,14295950,16400,1427,321,8647,84731684
responsible,1980s,432,103,7,584,3177602,4690,1381,90,6430,46072214
responsible,1990s,871,154,15,643,4529684,5820,1554,95,6242,52955592
responsible,2000s,1550,248,34,868,7141270,9357,1978,197,7266,67070891
responsible,2010s,4497,491,93,1678,14295950,14045,2418,272,8647,84731684
rest,1980s,399,205,2,584,3177602,4879,2535,26,6430,46072214
rest,1990s,454,253,1,643,4529684,5362,2631,23,6242,52955592
rest,2000s,723,365,3,868,7141270,6350,3027,47,7266,67070891
rest,2010s,1145,636,5,1678,14295950,6714,3479,27,8647,84731684
restricted,1980s,291,159,2,584,3177602,3589,1748,31,6430,46072214
restricted,1990s,311,171,2,643,4529684,4253,1898,47,6242,52955592
restricted,2000s,653,261,8,868,7141270,5748,2317,72,7266,67070891
restricted,2010s,1342,510,19,1678,14295950,7503,2869,94,8647,84731684
restriction,1980s,199,94,1,584,3177602,2586,1108,35,6430,46072214
restriction,1990s,206,100,1,643,4529684,3152,1218,46,6242,52955592
restriction,2000s,424,169,6,868,7141270,4107,1522,62,7266,67070891
restriction,2010s,779,295,13,1678,14295950,5352,1874,79,8647,84731684
result,1980s,1333,378,19,584,3177602,16138,4428,278,6430,46072214
result,1990s,1670,470,20,643,4529684,19746,4681,419,6242,52955592
result,2000s,2721,680,56,868,7141270,25623,5673,592,7266,67070891
result,2010s,5943,1341,129,1678,14295950,34990,7060,878,8647,84731684
resulting,1980s,189,129,0,584,3177602,2512,1556,6,6430,46072214
resulting,1990s,343,165,4,643,4529684,3148,1754,13,6242,52955592
resulting,2000s,430,240,1,868,7141270,4470,2348,16,7266,67070891
resulting,2010s,961,541,0,1678,14295950,6470,3097,31,8647,84731684
results,1980s,609,256,4,584,3177602,9640,3187,142,6430,46072214
results,1990s,759,308,10,643,4529684,11337,3317,196,6242,52955592
results,2000s,1213,438,15,868,7141270,15037,4093,312,7266,67070891
results,2010s,3160,855,57,1678,14295950,22018,5118,497,8647,84731684
rich,1980s,156,69,2,584,3177602,1691,889,17,6430,46072214
rich,1990s,189,103,2,643,4529684,2266,1072,22,6242,52955592
rich,2000s,486,133,4,868,7141270,3068,1269,35,7266,67070891
rich,2010s,915,309,17,1678,14295950,4033,1614,57,8647,84731684
richard,1980s,462,164,8,584,3177602,4063,1673,71,6430,46072214
richard,1990s,568,184,14,643,4529684,4759,1788,77,6242,52955592
richard,2000s,531,194,11,868,7141270,4698,1942,64,7266,67070891
richard,2010s,583,286,4,1678,14295950,5068,2234,53,8647,84731684
right,1980s,3619,406,65,584,3177602,33531,4620,745,6430,46072214
right,1990s,2857,518,72,643,4529684,31059,4848,741,6242,52955592
right,2000s,4547,763,117,868,7141270,39591,5878,966,7266,67070891
right,2010s,9643,1486,252,1678,14295950,48751,7213,1237,8647,84731684
rights,1980s,2159,65,26,584,3177602,18703,1075,339,6430,46072214
rights,1990s,416,56,10,643,4529684,10158,1032,190,6242,52955592
rights,2000s,356,76,8,868,7141270,11236,1371,194,7266,67070891
rights,2010s,1523,179,26,1678,14295950,15120,2635,237,8647,84731684
rigid,1980s,305,50,12,584,3177602,1976,544,40,6430,46072214
rigid,1990s,253,60,3,643,4529684,1705,510,34,6242,52955592
rigid,2000s,881,82,11,868,7141270,3027,618,54,7266,67070891
rigid,2010s,393,114,10,1678,14295950,2724,614,54,8647,84731684
rigidity,1980s,98,14,4,584,3177602,577,124,12,6430,46072214
rigidity,1990s,128,15,2,643,4529684,508,127,9,6242,52955592
rigidity,2000s,449,46,10,868,7141270,1598,255,36,7266,67070891
rigidity,2010s,254,55,7,1678,14295950,1148,253,29,8647,84731684
rise,1980s,199,111,1,584,3177602,3081,1586,16,6430,46072214
rise,1990s,279,163,0,643,4529684,3568,1787,22,6242,52955592
rise,2000s,554,248,4,868,7141270,4912,2269,36,7266,67070891
rise,2010s,1135,527,13,1678,14295950,6800,2992,71,8647,84731684
risk,1980s,187,48,3,584,3177602,3150,842,55,6430,46072214
risk,1990s,315,70,5,643,4529684,3461,905,40,6242,52955592
risk,2000s,418,115,10,868,7141270,4247,1086,81,7266,67070891
risk,2010s,1098,323,19,1678,14295950,9118,1740,173,8647,84731684
robert,1980s,365,118,7,584,3177602,4418,1668,87,6430,46072214
robert,1990s,497,170,16,643,4529684,4751,1771,94,6242,52955592
robert,2000s,501,235,5,868,7141270,5229,2121,72,7266,67070891
robert,2010s,453,254,5,1678,14295950,4941,2258,43,8647,84731684
robust,1980s,17,15,0,584,3177602,444,229,6,6430,46072214
robust,1990s,91,58,0,643,4529684,1430,649,19,6242,52955592
robust,2000s,458,168,9,868,7141270,2960,1186,42,7266,67070891
robust,2010s,1505,401,33,1678,14295950,6406,1938,112,8647,84731684
role,1980s,1264,290,25,584,3177602,15015,3722,306,6430,46072214
role,1990s,2184,431,59,643,4529684,20224,4170,481,6242,52955592
role,2000s,3738,613,114,868,7141270,27627,5022,762,7266,67070891
role,2010s,7931,1292,197,1678,14295950,39498,6620,1071,8647,84731684
roles,1980s,208,71,2,584,3177602,2302,883,34,6430,46072214
roles,1990s,461,122,4,643,4529684,3196,1116,44,6242,52955592
roles,2000s,542,173,14,868,7141270,3696,1379,60,7266,67070891
roles,2010s,1434,381,28,1678,14295950,6228,1930,119,8647,84731684
room,1980s,310,131,3,584,3177602,3377,1488,40,6430,46072214
room,1990s,529,204,7,643,4529684,4313,1811,52,6242,52955592
room,2000s,797,308,8,868,7141270,5472,2276,60,7266,67070891
room,2010s,1560,632,20,1678,14295950,6925,2786,82,8647,84731684
rosen,1980s,32,5,1,584,3177602,214,83,3,6430,46072214
rosen,1990s,98,11,4,643,4529684,596,167,15,6242,52955592
rosen,2000s,229,39,6,868,7141270,849,253,16,7266,67070891
rosen,2010s,589,107,9,1678,14295950,1975,475,28,8647,84731684
roughly,1980s,345,210,0,584,3177602,3705,2039,12,6430,46072214
roughly,1990s,486,273,2,643,4529684,4111,2239,9,6242,52955592
roughly,2000s,762,388,3,868,7141270,5541,2858,17,7266,67070891
roughly,2010s,1646,771,5,1678,14295950,7982,3738,41,8647,84731684
rule,1980s,1025,244,25,584,3177602,17294,2954,399,6430,46072214
rule,1990s,1285,292,32,643,4529684,19364,3022,428,6242,52955592
rule,2000s,1761,409,33,868,7141270,23246,3666,514,7266,67070891
rule,2010s,4788,831,100,1678,14295950,29954,4573,698,8647,84731684
rules,1980s,1016,208,24,584,3177602,19227,2767,475,6430,46072214
rules,1990s,1281,263,27,643,4529684,18929,2814,428,6242,52955592
rules,2000s,1337,349,40,868,7141270,21146,3182,511,7266,67070891
rules,2010s,3314,671,69,1678,14295950,25079,3871,578,8647,84731684
run,1980s,216,129,2,584,3177602,3144,1583,28,6430,46072214
run,1990s,371,161,3,643,4529684,3487,1726,30,6242,52955592
run,2000s,519,275,4,868,7141270,4564,2188,39,7266,67070891
run,2010s,970,521,6,1678,14295950,5392,2637,42,8647,84731684
russell,1980s,643,78,5,584,3177602,5896,867,93,6430,46072214
russell,1990s,525,84,12,643,4529684,4694,813,89,6242,52955592
russell,2000s,340,92,9,868,7141270,6705,954,103,7266,67070891
russell,2010s,1085,214,20,1678,14295950,5192,1131,94,8647,84731684
russellian,1980s,95,27,2,584,3177602,738,203,16,6430,46072214
russellian,1990s,213,47,4,643,4529684,1466,281,36,6242,52955592
russellian,2000s,343,44,13,868,7141270,1807,336,43,7266,67070891
russellian,2010s,823,121,16,1678,14295950,2534,406,53,8647,84731684
russells,1980s,319,46,7,584,3177602,2914,510,59,6430,46072214
russells,1990s,255,50,8,643,4529684,2373,470,57,6242,52955592
russells,2000s,171,56,4,868,7141270,3244,502,67,7266,67070891
russells,2010s,323,81,8,1678,14295950,1914,494,38,8647,84731684
safety,1980s,24,12,0,584,3177602,478,216,6,6430,46072214
safety,1990s,37,16,1,643,4529684,410,189,5,6242,52955592
safety,2000s,189,40,8,868,7141270,1330,313,32,7266,67070891
safety,2010s,696,116,15,1678,14295950,3032,545,67,8647,84731684
said,1980s,1515,388,27,584,3177602,18115,4612,324,6430,46072214
said,1990s,2040,456,42,643,4529684,17478,4438,316,6242,52955592
said,2000s,2489,649,41,868,7141270,20019,5107,337,7266,67070891
said,2010s,4450,1204,68,1678,14295950,22098,6065,302,8647,84731684
sake,1980s,237,121,3,584,3177602,3267,1498,40,6430,46072214
sake,1990s,322,180,3,643,4529684,3635,1714,34,6242,52955592
sake,2000s,647,280,6,868,7141270,4873,2187,45,7266,67070891
sake,2010s,1274,572,10,1678,14295950,6230,2767,56,8647,84731684
salient,1980s,159,43,3,584,3177602,960,465,10,6430,46072214
salient,1990s,189,88,2,643,4529684,1974,824,23,6242,52955592
salient,2000s,564,181,14,868,7141270,3594,1311,61,7266,67070891
salient,2010s,1355,439,20,1678,14295950,5564,1901,85,8647,84731684
salmon,1980s,129,22,5,584,3177602,1272,240,37,6430,46072214
salmon,1990s,606,65,16,643,4529684,2615,438,63,6242,52955592
salmon,2000s,400,68,10,868,7141270,2501,462,59,7266,67070891
salmon,2010s,466,106,9,1678,14295950,2274,525,42,8647,84731684
sam,1980s,65,12,2,584,3177602,650,119,15,6430,46072214
sam,1990s,142,25,4,643,4529684,901,155,20,6242,52955592
sam,2000s,367,47,10,868,7141270,1504,253,36,7266,67070891
sam,2010s,398,95,14,1678,14295950,2209,499,59,8647,84731684
satisfaction,1980s,292,87,6,584,3177602,3788,1152,74,6430,46072214
satisfaction,1990s,605,121,10,643,4529684,4013,1114,75,6242,52955592
satisfaction,2000s,410,129,9,868,7141270,3992,1231,72,7266,67070891
satisfaction,2010s,858,239,19,1678,14295950,4582,1279,86,8647,84731684
satisfied,1980s,371,171,2,584,3177602,4682,1950,52,6430,46072214
satisfied,1990s,546,215,8,643,4529684,4827,1959,48,6242,52955592
satisfied,2000s,672,268,5,868,7141270,6058,2257,77,7266,67070891
satisfied,2010s,1310,480,22,1678,14295950,7381,2562,119,8647,84731684
satisfies,1980s,297,134,3,584,3177602,3707,1390,56,6430,46072214
satisfies,1990s,379,158,4,643,4529684,4442,1586,72,6242,52955592
satisfies,2000s,579,226,8,868,7141270,5886,1899,105,7266,67070891
satisfies,2010s,1371,440,23,1678,14295950,8244,2376,155,8647,84731684
satisfy,1980s,494,207,5,584,3177602,5942,2227,69,6430,46072214
satisfy,1990s,738,269,14,643,4529684,6849,2460,96,6242,52955592
satisfy,2000s,1080,345,17,868,7141270,8864,2873,142,7266,67070891
satisfy,2010s,2003,670,28,1678,14295950,11907,3576,223,8647,84731684
satisfying,1980s,234,125,0,584,3177602,2540,1269,17,6430,46072214
satisfying,1990s,241,136,0,643,4529684,2976,1430,22,6242,52955592
satisfying,2000s,365,192,2,868,7141270,3694,1718,31,7266,67070891
satisfying,2010s,899,404,12,1678,14295950,4906,2207,48,8647,84731684
save,1980s,358,104,8,584,3177602,2660,1128,38,6430,46072214
save,1990s,455,134,9,643,4529684,2931,1174,53,6242,52955592
save,2000s,532,176,12,868,7141270,3298,1264,56,7266,67070891
save,2010s,844,327,12,1678,14295950,5604,1620,102,8647,84731684
saw,1980s,232,106,4,584,3177602,3107,1458,21,6430,46072214
saw,1990s,217,133,0,643,4529684,3558,1710,23,6242,52955592
saw,2000s,527,272,4,868,7141270,4702,2105,31,7266,67070891
saw,2010s,917,486,3,1678,14295950,5554,2637,31,8647,84731684
say,1980s,4692,542,184,584,3177602,51176,5846,1950,6430,46072214
say,1990s,6620,609,279,643,4529684,53795,5772,2038,6242,52955592
say,2000s,9893,838,414,868,7141270,67650,6765,2646,7266,67070891
say,2010s,15596,1606,644,1678,14295950,75543,8052,2951,8647,84731684
saying,1980s,850,318,7,584,3177602,9698,3456,101,6430,46072214
saying,1990s,1111,384,15,643,4529684,9659,3393,105,6242,52955592
saying,2000s,1590,509,29,868,7141270,11392,3919,140,7266,67070891
saying,2010s,2576,913,28,1678,14295950,11775,4343,110,8647,84731684
says,1980s,1445,390,28,584,3177602,16207,4103,313,6430,46072214
says,1990s,2013,464,46,643,4529684,18620,4251,433,6242,52955592
says,2000s,2830,619,63,868,7141270,21847,4857,513,7266,67070891
says,2010s,5178,1174,116,1678,14295950,24317,5567,596,8647,84731684
scanlon,1980s,9,5,0,584,3177602,292,103,3,6430,46072214
scanlon,1990s,32,9,1,643,4529684,436,154,7,6242,52955592
scanlon,2000s,269,36,8,868,7141270,2285,321,53,7266,67070891
scanlon,2010s,862,123,15,1678,14295950,2543,484,49,8647,84731684
scenario,1980s,53,22,0,584,3177602,623,255,6,6430,46072214
scenario,1990s,213,81,4,643,4529684,1984,752,34,6242,52955592
scenario,2000s,860,223,17,868,7141270,5491,1476,104,7266,67070891
scenario,2010s,2183,517,50,1678,14295950,10070,2341,226,8647,84731684
scenarios,1980s,10,6,0,584,3177602,247,115,5,6430,46072214
scenarios,1990s,68,35,1,643,4529684,776,350,10,6242,52955592
